report_year,passage_id,word_count,topic_model_excluded,topic_model_exclusion_reason,topic_model_text
1892,1892_0032,222,False,,the report concerning the working of these acts of parliament is embodied in a letter to myself from your inspector who has charge of this particular department i comfood and mend it to your notice i have also introduced drugs acts a joint memorandum from your inspectors conconcerning their labours as it details their own observations i have deemed it worthy of a place in a report which deals with the sanitary condition of the district the factory and workshops' act 1891 became operative towards the close of the year 1892 briefly stated it imposes upon the local authorities certain duties which new had previously devolved upon the home office legislature officials by a provision of the aft the local government board was empowered to issue an order such order has been circulated it requires lists to be kept of out workers in the following business viz the manufacture of articles of wearing apparel cabinet and furuiture making and upholstery work the manufacture of electro plate the manufacture of files the occupier of every workshop and factory in which such businesses are carried on and any contractor employed by such occupier is required to prepare and keep these lists of out workers up to date and the lists are to be open to inspection by any inspector of factories or by any officer of a sanitary authority
1892,1892_0033,185,False,,all local authorities are urged by a letter of the local government board to examine such lists frequently so as to make themselves aquainted with all places where out workers in these trades are employed with a view to remedy any sanitary defects which may be found to exist page 39 page 40 22 we have therefore concerned in this work first the home office officials next the local sanitary authorities and lastly the london county council who have under the public health london act equal powers with the sanitary authorities and in fact a general supervision over them now the difficulty arises how are your officers to carry out this work apart from their already over taxed and multefarious duties generally it must be admitted that they are bound to become aquainted with every part of their district this means of course that house to house visitation must form an important routine when one reflects however how constantly changing are the so called domestic workshops in our district i am at a loss to discover how even with an increase in your staff such new duties can be efficiently performed
1892,1892_0034,185,False,,only by the establishment of a central bureau to which all such lists of out workers must be forwarded by all employers can any really satisfactory result be arrived at then the clerks at the central bureau could forward to every sanitary authority such names and addresses as are within each district it would then become more practicable for such places to be visited and inspected the measure is undoubtedly a useful one and i have enlisted the co operation of the heads of the government department who are concerned primarily in the work and thus i hope to carry out the provisions of the act in the spirit in which it was framed in conclusion gentlemen i desire to offer some excuse for the many difficiencies in this report but i am anxious that it shall be in the hands of the printer before the month of january has expired i attach great importance to the statistical portion of every report and i estimate the remainder as of much less value therefore i do not hesitate to ask your perusal of this report as a whole
1893,1893_0010,209,False,,most of the other zymotic diseases have their years of virulency and those of mildness influenza re appeared after an absence of many years and during the last three years became responsible for nearly 150 deaths diphtheria seems to have come with the intention of remaining hitherto it has baffled the most skilled scientist to discover the secrets of its etiology the medical officer of the local government board has recently given evidence that the subjecfl is one receiving the best attention of that board's officers almost the first work which devolved upon me ten years since was to review our position should cholera arrive in this country scarcely a year has passed since then without the subjedt being 2 discussed very seriously by your board during the whole of this period the disease has been rife in the east and it has occasionally come very close to our shores year by year however knowledge has taught many new things which wisdom has utilised and thus with total demolition of insanitary areas and improvements in houses in crowded localities combined with the sharp look out which has been maintained by our port authorities the enemy has only landed very rarely and has had no chance to do much mischief when it did so
1893,1893_0011,191,False,,it is hoped that increased efforts will be made amongst the strong holds of cholera so that the disease may cease to be the dreadful scourge it has proved in the past our only effectual safety lies in the disease ceasing to exist in egypt the last volume of the census returns has just been issued i have examined these returns and have extracted those tables which referred to the whitechapel district i have prefaced this report with them so that they might be readily available for future reference as these figures are open to inspection by any requiring special information i shall only revert to the altered condition since the last census from one point of view viz the influence of foreign immigration upon the whitechapel district included in the city of london shoreditch bethnal green stepney st george in the east mile end old town and poplar 39 307 foreigners of all nationalities were present on the census night and of these whitechapel possessed 17 961 taking however only russians and russian poles the whitechapel district possesses 13 538 of these country people as compared with 10 213 distributed amongst all the other east end parishes including the city of london
1893,1893_0017,175,False,,the inquiry must produce useful information and as it refers to the whole of the metropolis i do not propose now to further discuss this part of the subjecft i shall however probably revert to the matter in a future report scarlet fever and diphtheria have removed many of our people during the year the cases of scarlet fever which were notified amounted to 776 and of diphtheria to 192 a complete record of these and other chief zymotic diseases appears upon table o of the appendix at various times during the year i was informed by the clerk to the metropolitan asylums' board that the beds at page 30 6 the various hospitals under the care of the managers were occupied and that cases could only be admitted as vacancies occurred from correspondence with the clerk and from other sources i became aware that the officials at norfolk house decided which cases should have priority in removal it thus frequently happened that cases which i deemed to require immediate attention were passed over for other less urgent cases
1893,1893_0022,177,False,,the in the difficulty was enhanced by the fact that whereas whitechapel all other metropolitan water companies are district compelled to send water up to a height of 60 feet above the pavement level the company to which i refer are by enactment bound to afford a supply up to only 40 feet the effect of this arrangement has been to limit the water supply to many tenants residing in the upper flats of model dwellings i was compelled in one instance to exert some pressure upon the owners of a block of buildings where the tenants had suffered from the short supply of water the owners issued a summons against the company and in the result the summons was dismissed subsequently a meeting was convened at which all the owners of model dwellings which were supplied by the company were represented as the outcome of that meeting memorials were forwarded to the london county council by the owners of the model dwellings as well as by some of the vestries and boards who are interested in the matter
1893,1893_0023,200,False,,the question is of such vital importance to the health of the inhabitants that i hope some means may be found to avert a repetition of last year's experience so far as the general quality of the district water supply is concerned the official returns leave little to be desired i have generally included in my report some particulars concerning registered common lodging houses and 1 again do so it has been decided by the home secretary that so soon as arrangements can be made he will transfer the jurisdiction of this class of lodging house from the police to the local authorities so far as the sanitary overlooking of them will be concerned the police will still retain the right of entry for other purposes i can only express a hope that the new plan will be as successful as the old plan has been i have also appended a list of so called philanthropic shelters within the district these are in reality common lodging houses b 2 10 not registered i trust the time will soon arrive when all places set apart for the lodging of the very poor will be benefitted by the official inspections to which the registered houses have long been subjected
1893,1893_0028,177,False,,the attention of the london county council was directed to the bell lane area very soon after the council was formed and certainly no plea of ignorance can be set up by the council or its officers as to the condition of the area committees have visited the neighbourhood and discussed the question the housing of the working classes committee have received a deputation from the whitechapel board the medical staff and the valuers and surveyors have so frequently inspected the houses that these gentlemen are personally well known in that part of the district still no action has been taken under part i of the housing of the working classes act 1890 it has even reached me that the council propose by a plan other than an improvement scheme to remove as few of the houses in middlesex street and sandys row as will enable those streets to be widened equally with the southern end of middlesex street so as to produce a good thoroughfare into the city whilst i am writing the matter is before your board
1893,1893_0029,176,False,,it has been resolved that a memorial shall be presented to the london county council praying the council to proceed with the bell lane area under part i of the housing of the working classes act 1890 what the result of the memorial may be i cannot predict but should it share the fate of the board's former efforts in relation to the bell lane area it then remains for the board if it pleases to do so to appeal to the home secretary with whom rests the important question as to who shall bear the cost of the improvement lists of these places have as usual been included in this 15 slaughter houses cow houses and milk shops report the last named list is very liable to constant alteration and i shall feel obliged to those who can afford necessary information which will enable me to correct it from time to time a copy of such information shall be forwarded to the london county council with whom rests the duty of licensing all slaughter houses cow houses and milk shops
1893,1893_0031,202,False,,in other cases where the adulteration is proved to be excessive and no extenuating circumstances are present the offender is summoned before a magistrate i am sometimes questioned upon the number of prosecutions which take place under the various acts of parliament concerned in the sanitary work of the board it may prove interesting to 16 some if i include here a list of summonses which were issuec during the year 1893 date offence result january 24th letting a house newly built without a water certificate fined underground room illegally occupied march 17 th sou pipe defective sumns withdn underground room illegally occupied june 22nd non completion of drainage works july 3rd selling rotten pineapples dismissed 4th fined 3rd various sanitary defects order made 3rd 3rd 11th selling rotten pineapples fined september 14th pears 21st defdt absnded 22nd bad fish fined 22nd dismissed 29th exposing infected person in public street fined october 6th various sanitary defects withdrawn november 14th adulterating milk fined december 6th various sanitary defects withdrawn letting new house without drainage thereto fined although it is necessary now and again to thus deal with offenders my experience harmonises with that in the history of the board that it is generally possible by judicious action to obtain even better results from friendly consultation than would be the case were prosecutions more frequent
1893,1893_0032,187,False,,and now gentlemen i have to invite your perusal of table p wherein is set out the summary of your inspectors' work during the year i have incorporated in this report a letter which i have received from those officers year after year i have felt it to be my pleasant duty to commend their regular consistent work which in the aggregate amounts to the huge total detailed in the table i can only repeat my former commendations and thank them for the genial and ready way in which they accept and execute all my wishes the results of those labours are thus before 3'ou and in conclusion i would merely ask that you will not blame for defects discovered but rather that you will be content to award to them praise for much good work done during the year and to feel assured that very much more has been mapped out to be gone through during the year 1894 page 32 17 personally i owe much to the assistance of my friends the clerks and the surveyor who have at all times been ready to afford advice and help
1893,1893_0052,179,False,,it will be seen from the said statement that drainage works have been carried out in a very large number of premises including the sailors' home the foundation school st mary's schools church passage spitalfields the central bank '' and the whitechapel church notwithstanding the large increase in the general work of the district we have been able to devote some attention to overlooking the workshops under the order issued by the home secretary very great care and attention was paid during the year to the question of unwholesome food and it will be seen that large quantities of various articles were seized and destroyed in the main the vendors were cautioned but several summonses were issued resulting in fines and costs amounting to 8 11s last year we reported that 1153 cases of infectious disease had occurred but this year we are sorry to have to report an increase of 230 cases making the total for the year 1383 cases disinfection was promptly carried out in every instance the insufficient hospital accommodation during the summer months largely increased the work in this particular branch
1893,1893_0053,209,False,,we are sir your obedient servants richard skidmore wrack thos p wrack sanitary george harvey inspectors alfred cook 30th december 1893 38 london county council bye laws made by the london county council under the public health london act 1891 bye laws under section 16 2 for prescribing the times for the removal or carriage by road or water of any faecal or offensive or noxious matter or liquid in or through london and providing that the carriage or vessel used therefore shall be properly constructed and covered so as to prevent the escape of any such matter or liquid and as to prevent any nuisance arising therefrom faecal and offensive matter 1 every person who shall remove or carry by road or water in or through london any faecal or offensive or noxious matter or liquid whether such matter or liquid shall be in course of removal or carriage from within or without or through london shall not remove or carry such matter or liquid in or through london except between the hours of 4 o'clock and 10 o'clock in the forenoon during the months of march april may june july august september and october and except between the hours of 6 o'clock in the forenoon and 12 o'clock at noon during the months of november december january and february
1893,1893_0054,186,False,,such person shall use a suitable carriage or vessel properly constructed and furnished with a sufficient covering so as to prevent the escape of any such matter or liquid therefrom and so as to prevent any nuisance arising therefrom provided that this bye law shall not apply to the carriage of horse dung manure closing and filling up of cesspools and privies as to the closing and filling up of cesspools and privies 2 any person who shall by any works or by any structural alteration of any premises render the further use of a cesspool or privy unnecessary and the owner of any premises on which shall be situated a disused cesspool or privy or a cesspool or privy which has become unnecessary shall completely empty such cesspool or privy of all faecal or offensive matter which it may contain and shall completely remove so much of the floor walls and roof of such privy or cesspool as can safely be removed and all pipes and drains leading thereto or therefrom or connected therewith and any earth or other material contaminated by such faecal or offensive matter
1893,1893_0055,199,False,,he shall completely close and fill up the cesspool with good concrete or with suitable dry clean earth dry clean brick rubbish or other dry clean material and where the walls of such cesspool shall not have been completely removed he shall cover the surface of the space so filled up with earth rubbish or material with a layer of good concrete six inches thick 39 3 every person who shall propose to close or till up any cesspool or privy shall before commencing any works for such purpose give to the sanitary authority for the district not less than forty eight hours notice in writing exclusive of sunday good friday christmas day or any bank holiday specifying the hour at which he will commence the closing and filling up of such cesspool or privy and during the progress of any such work shall afford any officer of the sanitary authority free access to the premises for the purpose of inspecfting the same as to the removal and disposal of refuse and as to the duties of the occupier of any premises in connection with house refuse so as to facilitate the removal of it by the scavengers of the sanitary authority
1893,1893_0056,222,False,,4 the occupier of any premises who shall remove or cause to be removed any refuse produced upon his premises shall not in the process of removal deposit such refuse or cause or allow such refuse to be deposited upon any footway pavement or carriageway removal and disposal of refuse provided that this bye law shall not be deemed to prohibit the occupier of any premises from depositing upon the kerbstone or upon the outer edge of the footpath immediately in front of his house between such hours of the day as the sanitarv authority shall fix and notify by public announcement in their district a proper receptacle containing house refuse other than night soil or filth to be removed by the sanitary authority in accordance with any bye law in that behalf 5 every person who shall convey any house trade or street refuse across or along any footway pavement or carriageway shall use a suitable receptacle cart carriage or other means of conveyance properly constructed so as to prevent the escape of the contents thereof and in the case of offensive refuse so covered as to prevent any nuisance therefrom and shall adopt such other precautions as may be necessary to prevent any such refuse from being slopped or spilled or from falling in the process of removal upon such footway pavement or carriageway
1893,1893_0057,209,False,,if in the process of such removal any such refuse be slopped or spilled or fall upon such footway pavement or carriageway such person shall forthwith remove such refuse from the place whereon the same may have been slopped or spilled or may have fallen and shall immediately thereafter thoroughly sweep or otherwise thoroughly cleanse such place daily removal of house refuse 6 where a sanitary authority arrange for the daily removal of house refuse in their district or in any part thereof the occupier of any premises in such district or part thereof on which any house refuse may from time to time accumulate shall at such hour of the day as the sanitary authority shall fix and notify by public announcement in their district deposit on the kerbstone or on the outer edge of the footpath immediately in front of the house or in a conveniently accessible position on the premises as the sanitary 40 weekly removal of house refuse offensive refuse authority may prescribe by written notice served upon the occupier a movable receptacle in which shall be placed for the purposes of removal by or on behalf of the sanitary authority the house refuse which has accumulated on such premises since the preceding collection by such authority
1893,1893_0059,200,False,,provided a that this bye law shall not apply in cases where the place of temporary deposit is distant at least one hundred yards from any street and is distant at least three hundred yards from any building or premises used wholly or partly for human habitation or as a school or as a place of public worship or of public resort or public assembly or from any building or premises in or on which any person may be employed in any manufacture trade or business or from any public park or other open space dedicated or used for the purposes of recreation or from any reservoir or stream used for the purposes of domestic water supply b that this bye law shall not prohibit the deposit within the prescribed distances of road slop unmixed with stable manure for any period not exceeding one week which may be necessary for the separation of water therefrom 9 where a sanitary authority or some person on their behalf shall remove any offensive refuse from any street or premises within their district such sanitary authority or such person shall properly destroy by fire or otherwise dispose of such refuse in such manner as to prevent nuisance
1893,1893_0060,193,False,,provided always that this bye law shall not be deemed to require or permit any sanitary authority or person to dispose of or destroy by fire any night soil swine's dung or cow dung 10 a sanitary authority or any person on their behalf who shall remove any offensive refuse from any street or premises within their district shall not deposit such refuse otherwise than in the course of removal at a less distance than three hundred yards from any two of more buildings used wholly or partly for human habitation or from any building used as a school or as a place of public resort or public assembly or in which any person may be employed in any manufacture trade or business or from any public park or other open space dedicated or used for the 41 purpose of recreation or from any reservoir or stream used for the purposes of domestic water supply provided always that this bye law shall not be deemed to prohibit such deposit of such refuse for a period of twenty four hours when such refuse is deposited for the purpose of being destroyed by fire in accordance with any bye law in that behalf
1893,1893_0061,176,False,,11 for the purposes of the foregoing bye laws the expression offensive refuse means any refuse whether house refuse '' trade refuse or street refuse in such a condition as to be or to be liable to become offensive penalties penalties 12 every person who shall offend against any of the foregoing bye laws shall be liable for every such offence to a penalty of five pounds and in the case of a continuing offence to a further penalty of forty shillings for each day after written notice of the offence from the sanitary authority provided nevertheless that the court before whom any complaint may be made or any proceedings may be taken in respect of any such offence may if the court think fit adjudge the payment as a penalty of any sum less than the full amount of the penalty imposed by this bye law the seal of the london county council was hereunto affixed on the 22nd day of june 1893 de la hooke clerk of the council l s allowed by the local government board this twenty eighth day of june 1893
1893,1893_0062,230,False,,henry h fowler president l s hugh owen secretary 42 waterclosets and earthclosets london county council bye laws made by the london county council under the public health london act 1891 bye laws under section 39 1 with respect to waterclosets earthclosets privies ashpits cesspools and receptacles for dung and the proper accessories thereof in connection with buildings whether constructed before or after the passing of this act 1 every person who shall hereafter construct a watercloset or earthcloset in connection with a building shall construct such watercloset or earthcloset in such a position that in the case of a watercloset one of its sides at the least shall be an external wall and in the case of an earthcloset two of its sides at the least shall be external walls which external wall or walls shall abut immediately upon the street or upon a yard or garden or open space of not less than one hundred square feet of superficial area measured horizontally at a point below the level of the floor of such closet he shall not construct any such watercloset so that it is approached directly from any room used for the purpose of human habitation or used for the manufacture preparation or storage of food for man or used as a factory workshop or workplace nor shall he construct any earthcloset so that it can be entered otherwise than from the external air
1893,1893_0063,177,False,,he shall construct such watercloset so that on any side on which it would abut on a room intended for human habitation or used for the manufacture preparation or storage of food for man or used as a factory workshop or workplace it shall be enclosed by a solid wall or partition of brick or other materials extending the entire height from the floor to the ceiling he shall provide any such watercloset that is approached from the external air with a floor of hard smooth impervious material having a fall to the door of such watercloset of half an inch to the foot he shall provide such watercloset with proper doors and fastenings provided always that this bye law shall not apply to any watercloset constructed below the surface of the ground and approached directly from an area or other open space available for purposes of ventilation measuring at least forty superficial feet in extent and having a distance across of not less than five feet and not covered in otherwise than by a grating or railing
1893,1893_0064,244,False,,2 every person who shall construct a watercloset in connection with a building whether the situation of such watercloset be or be not within or partly with in such building and every 43 waterclosets person who shall construct an earthcloset in connection with a building shall construct in one of the walls of such watercloset or earthcloset which shall abut upon the public way yard garden or open space as provided by the preceding bye law a window of such dimensions that an area of not less than two square feet which may be the whole or part of such window shall open directly in to the external air he shall in addition to such window cause such watercloset or earthcloset to be provided with adequate means of constant ventilation by at least one air brick built in an external wall of such watercloset or earthcloset or by an air shaft or by some other effectual method or appliance 3 every person who shall construct a watercloset in connection with a building shall furnish such watercloset with a cistern of adequate capacity for the purpose of flushing which shall be separate and distinct from any cistern used for drinking purposes and shall be so constructed fitted and placed as to admit of the supply of water for use in such watercloset so that there shall not be any direct connection between any service pipe upon the premises and any part of the apparatus of such watercloset other than such flushing cistern
1893,1893_0065,245,False,,provided always that the foregoing requirement shall be deemed to be complied with in any case where the apparatus of a watercloset is connected for the purpose of flushing with a cistern of adequate capacity which is used solely for flushing waterclosets or urinals he shall construct or fix the pipe and union connecting such flushing cistern with the pan basil or other receptacle with which such watercloset may be provided so that such pipe and union shall not in any part have an internal diameter of less than one inch and a quarter he shall furnish such watercloset with a suitable apparatus for the effectual applicatiou of water to any pan basin or other receptacle with which such apparatus may be connected and used and for the effectual flushing and cleansing of such pan basin or other receptacle and for the prompt and effectual removal therefrom and from the trap connected therewith of any solid or liquid filth which may from time be deposited therein he shall furnish such watercloset with a pan basin or other suitable receptacle of non absorbent material and of such shape of such capacity and of such mode of construction as to receive and contain a sufficient quantity of water and to allow all filth which may from time to time be deposited in such pan basin or receptacle to fall free of the sides thereof and directly into the water received and contained in such pan basin or receptacle
1893,1893_0066,237,False,,he shall not construct or fix under such pan basin or receptacle any container or other similar fitting he shall construct or fix immediately beneath or in connection with such pan basin or other suitable receptacle an efficient siphon trap so constructed that it shall at all times maintain a sufficient water seal between such pan basin or other suitable 44 soil pipes receptacle and any drain or soil pipe in connection therewith he shall not construct or fix in or in connection with the watercloset apparatus any d trap or other similar trap if he shall construct any watercloset or shall fix or fit any trap to any existing watercloset or in connection with a soil pipe which is itself in connection with any other watercloset he shall cause the trap of every such watercloset to be ventilated into the open air at a point as high as the top of the soil pipe or into the soil pipe at a point above the highest watercloset connected with such soil pipe and so that such ventilating pipe shall have in all parts an internal diameter of not less than two inches and shall be connected with the arm of the soil pipe at a point not less than three and not more than twelve inches from the highest part of the trap and on that side of the water seal which is nearest to the soil pipe
1893,1893_0067,136,False,,4 any person who shall provide a soil pipe in connection with a building to be hereafter erected shall cause such soil pipe to be situated outside such building and any person who shall provide or construct or refit a soil pipe in connection with an existing building shall whenever practicable cause such soil pipe to be situated outside such building and in all cases where such soil pipe shall be situated within any building shall construct such soil pipe in drawn lead or of heavy cast iron jointed with molten lead and properly caulked he shall construct such soil pipe so that its weight in proportion to its length and internal diameter shall be as follows diameter lead weight per 10 feet length not less than iron weight per 6 feet length not less than 3 inches 65 lbs 48 lbs
1893,1893_0068,179,False,,4 74 54 5 92 69 6 110 84 every person who shall provide a soil pipe outside or inside a building shall cause such soil pipe to have an internal diameter of not less than three and a half inches and to be continued upwards without diminution of its diameter and except where unavoidable without any bend or angle being formed in such soil pipe to such a height and in such a position as to afford by means of the open end of such soil pipe a safe outlet for foul air and so that such open end shall in all cases be above the highest part of the roof of the building to which the soil pipe is attached and where practicable be not less than three feet above any window within twenty feet measured in a straight line from the open end of such soil pipe he shall furnish the open end of such soil pipe with a wireguard covering the openings in the meshes of which shall be equal to not less than the area of the open end of the soil pipe
1893,1893_0069,203,False,,in all such cases where he shall connect a lead trap or pipe with an iron soil pipe or drain he shall insert between such trap 45 waterclosets or pipe and such soil pipe or drain a brass thimble and he shall connect such lead trap or pipe with such thimble by means of a wiped or over cast joint and he shall connect such thimble with the iron soil pipe or drain by means of a joint made with molten lead properly caulked in all such cases where he shall connect a stoneware trap or pipe with a lead soil pipe he shall insert between such stoneware trap or pipe and such soil pipe a brass socket or other similar appliance and he shall connect such stoneware trap or pipe by inserting it into such socket making the joint with portland cement and he shall connect such socket with the lead soil pipe by means of a wiped or overcast joint in all cases where he shall connect a stoneware trap or pipe with an iron soil pipe or drain he shall insert such stoneware trap or pipe into a socket on such iron soil pipe or drain making the joint with portland cement
1893,1893_0070,205,False,,he shall so construct such soil pipe that it shall not be directly connected with the waste of any bath rain water pipe or of any sink other than that which is provided for the reception of urine or other excremental filth and he shall construct such soil pipe so that there shall not be any trap in such soil pipe or between the soil pipe and any drain with which it is connected 5 a person who shall newly fit or fix any apparatus in connection with any existing watercloset shall as regards such apparatus and its connection with any soil pipe or drain comply with such of the requirements of the foregoing bye laws as would be applicable to the apparatus so fitted or fixed if the watercloset were being newly constructed earthclosets 6 every person who shall construct an earthcloset in connection with a building shall furnish such earthcloset with a reservoir or receptacle of suitable construction and of adequate capacity for dry earth and he shall construct and fix such reservoir or receptacle in such a manner and in such a position as to admit of ready access to such reservoir or receptacle for the purpose of depositing therein the necessary supply of dry earth
1893,1893_0071,202,False,,he shall construct or fix in connection with such reservoir or receptacle suitable means or apparatus for the frequent and effectual application of a sufficient quantity of dry earth to any filth which may from time to time be deposited in any receptacle for filth constructed fitted or used in or in connection with such earthcloset he shall construct such earthcloset so that the contents of such reservoir or receptacle may not at any time be exposed to any rainfall or to the drainage of any waste water or liquid refuse from any premises 7 every person who shall construct an earthcloset in connection with a building shall construct such earthcloset for use in combination with a movable receptacle for filth he shall construct such earthcloset so as to admit of a movable receptacle for filth of a capacity not exceeding two cubic feet being placed and fitted beneath the seat in such a manner 46 privies and in such a position as may effectually prevent the deposit upon the floor or sides of the space beneath such seat or elsewhere than in such receptacle of any filth which may from time to time fall or be cast through the aperture in such seat
1893,1893_0072,232,False,,he shall construct such receptacle for filth in such a manner and in such a position as to admit of the frequent and effectual application of a sufficient quantity of dry earth to any filth which may be from time to time deposited in such receptacle for filth and in such a manner and in such a position as to admit of ready access for the purpose of removing the contents thereof he shall also construct such earthcloset so that the contents of such receptacle for filth may not at any time be exposed to any rainfall or the drainage of any waste water or liquid refuse from any premises 8 every person who shall construct a privy in connection with a building shall construct such privy at a distance of twenty feet at the least from a dwelling house or public building or any building in which any person may be or may be intended to be employed in any manufacture trade or business 9 a person who shall construct a privy in connection with a building shall not construct such privy within the distance of one hundred feet from any well spring or stream of water used or likely to be used by man for drinking or domestic purposes or for manufacturing drinks for the use of man or otherwise in such a position as to render any such water liable to pollution
1893,1893_0073,224,False,,10 every person who shall construct a privy in connection with a building shall construct such privy in such a manner and in such a position as to afford ready means of access to such privy for the purpose of cleansing such privy and of removing filth therefrom and in such a manner and in such a position as to admit all filth being removed from such privy and from the premises to which such privy may belong without being carried through any dwelling house or public building or any building in which any person may be or may be intended to be employed in any manufacture trade or business 11 every person who shall construct a privy in connection with a building shall provide such privy with a sufficient opening for ventilation as near to the top as practicable and communicating directly with the external air he shall cause the floor of such privy to be flagged or paved with hard tiles or other non absorbent material and he shall construct such floor so that it shall be in every part thereof at a height of not less than six inches above the level of the surface of the ground adjoining such privy and so that such floor shall have a fall or inclination towards the door of such privy of half an inch to the foot
1893,1893_0074,227,False,,12 every person who shall construct a privy in connection with a building shall construct such privy for use in combination with a movable receptacle for filth and shall construct over the whole area of the space immediately beneath the seat of such privy a floor of flagging or asphalte or some suitable composite material 47 at a height of not less than three inches above the level of the surface of the ground adjoining such privy and he shall cause the whole extent of each side of such space between the floor and the seat other than any part that may be occupied by any door or other opening therein to be constructed of flagging slate or good brickwork at least nine inches thick and rendered in good cement or asphalted he shall construct the seat of such privy the aperture in such seat and the space beneath such seat of such dimensions as to admit of a movable receptacle for filth of a capacity not exceeding two cubic feet being placed and fitted beneath such seat in such a manner and in such a position as may effectually prevent the deposit upon the floor or sides of the space beneath such seat or elsewhere than in such receptacle of any filth which may from time to time fall or be cast through the aperture in such seat
1893,1893_0075,200,False,,he shall construct such privy so that for the purpose of cleansing the space beneath the seat or of removing therefrom or placing or fitting therein an appropriate receptacle for filth there shall be a door or other opening in the back or one of the sides thereof capable of being opened from the outside of the privy or in any case where such a mode of construction may be impracticable so that for the purposes aforesaid the whole of the seat of the privy or a sufficient part thereof may be readily moved or adjusted 13 a person who shall construct a privy in connection with a building shall not cause or suffer any part of the space under the seat of such privy or any part of any receptacle for filth in or in connection with such privy to communicate with any drain waterclosets earthclosets and privies 14 every person who shall intend to construct any watercloset earthcloset or privy or to fit or fix in or in connection with any watercloset earthcloset or privy any apparatus or any trap or soil pipe shall before executing any such works give notice in writing to the clerk of the sanitary authority
1893,1893_0076,240,False,,earth closets and privies 15 every owner of an earthcloset or privy existing at the date of the confirmation of these bye laws shall before the expiration of six months from and after such date of confirmation cause the same to be reconstructed in such manner that its position structure and apparatus shall comply with such of the requirements of the foregoing bye laws as are applicable to earthclosets or privies newly constructed ashpits 16 when any person shall provide an ashpit in connection with a building he shall cause the same to consist of one or more movable receptacles sufficient to contain the house refuse which may accumulate during any period not exceeding one week each of such receptacles shall be constructed of metal and shall be provided with one or more suitable handles and cover the capacity of each of such receptacles shall not exceed two cubic feet provided that the requirement as to the size of each of such receptacles shall not apply to any person who shall construct such receptacle or receptacles in connection with any premises to which there is attached as part of the conditions of tenancy the 48 cesspools right to dispose of house refuse in an ashpit used in common by the occupiers of several tenancies but in no case shall such ashpit be of greater capacity than is required to enable it to contain the refuse which may accumulate during any period not exceeding one week
1893,1893_0077,176,False,,17 the occupier of any premises who shall use any ashpit shall if such ashpit consist of a movable receptacle cause such receptacle to be kept in a covered place or to be properly covered so that it shall not be exposed to rainfall and if such ashpit consist of a fixed receptacle he shall cause the same to be kept properly covered 18 where the sanitary authority have arranged for the daily removal of house refuse in their district or in any part thereof the owner of any premises in such district or part thereof shall provide an ashpit which shall consist of one or more movable receptacles sufficient to contain the house refuse which may accumulate during any period not exceeding three days which the sanitary authority may determine and of which the sanitary authority shall give notice by public announcement in their district each of such receptacles shall be constructed of metal and provided with one or more suitable handles and cover the capacity of each of such receptacles shall not exceed two cubic feet
1893,1893_0078,181,False,,provided always that this bye law shall not apply to the owner of any premises until expiration of three months after the sanitary authority have publicly notified their intention to adopt a system of daily collection of house refuse in that part of their district which comprises such premises 19 where any receptacle shall have been provided as an ashpit for any premises in pursuance of any bye law in that behalf no person shall deposit the house refuse which may accumulate on such premises in any ashpit that does not comply with the requirements of these bye laws 20 every person who shall construct a cesspool in connection with a building shall construct such cesspool at a distance of one hundred feet at the least from a dwelling house or public building or any building in which any person may be or may be intended to be employed in any manufacture trade or business 21 a person who shall construct a cesspool in connection with a building shall not construct such cesspool within the distance of one hundred feet from any well spring or stream of water
1893,1893_0079,198,False,,22 every person who shall construct a cesspool in connection with a building shall construct such cesspool in such a manner and in such a position as to afford ready means of access to such cesspool for the purpose of cleansing such cesspool and of removing the contents thereof and in such a manner and in such a position as to admit of the contents of such cesspool being removed therefrom and from the premises to which such cesspool may belong without being carried through any dwelling house or public building or any building in which any person may be or may be intended to be employed in any manufacture trade or business 49 receptacles for dung he shall not in any case construct such cesspool so that it shall have by drain or otherwise any means of communication with any sewer or any overflow outlet 23 every person who shall construct a cesspool in connection with a building shall construct such cesspool of good brickwork bedded and grouted in cement properly rendered inside with cement and with a backing of at least nine inches of well puddled clay around and beneath such brickwork and so that such cesspool shall be perfectly watertight
