report_year,passage_id,term,category,word_count,passage_text,source_file
1890,1890_0030,drain,sanitary,185,"The cesspool was circular in shape, 9 feet in diameter and 9 feet deep, and there were 3 disused brick barrel drains running into it. The party-wall dividing yards of Nos. 41 and 42, Great Alie Street, and the closets of each house were built over this cesspool, which had no other cover except the 2 feet of earth mentioned. There is now no percolation into the Club premises whatever. 2nd.�A circular cesspool, about 7 feet by 2 feet 6 inches diameter, was found in Norwich Court, through the brick barrel drain being opened up to find out cause of a stoppage. This cesspool had an overflow into a deep shoot, and all drainage passed down same and into and through the drain of No. 18, Upper East Smithfield. Nos. 16 and 17, Upper East Smithfield were connected into the brick barrel drain in Norwich Court. The cesspool was cleared out and filled in with dry rubbish and concrete. The discovery of this cesspool led to the re-construction of drains of Nos 16, 17 and 18, Upper East Smithfield, and to the construction of a pipe sewer in Norwich Court, the latter work being carried out by the Surveyor, Mr.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0030,drainage,sanitary,185,"The cesspool was circular in shape, 9 feet in diameter and 9 feet deep, and there were 3 disused brick barrel drains running into it. The party-wall dividing yards of Nos. 41 and 42, Great Alie Street, and the closets of each house were built over this cesspool, which had no other cover except the 2 feet of earth mentioned. There is now no percolation into the Club premises whatever. 2nd.�A circular cesspool, about 7 feet by 2 feet 6 inches diameter, was found in Norwich Court, through the brick barrel drain being opened up to find out cause of a stoppage. This cesspool had an overflow into a deep shoot, and all drainage passed down same and into and through the drain of No. 18, Upper East Smithfield. Nos. 16 and 17, Upper East Smithfield were connected into the brick barrel drain in Norwich Court. The cesspool was cleared out and filled in with dry rubbish and concrete. The discovery of this cesspool led to the re-construction of drains of Nos 16, 17 and 18, Upper East Smithfield, and to the construction of a pipe sewer in Norwich Court, the latter work being carried out by the Surveyor, Mr.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0030,drains,sanitary,185,"The cesspool was circular in shape, 9 feet in diameter and 9 feet deep, and there were 3 disused brick barrel drains running into it. The party-wall dividing yards of Nos. 41 and 42, Great Alie Street, and the closets of each house were built over this cesspool, which had no other cover except the 2 feet of earth mentioned. There is now no percolation into the Club premises whatever. 2nd.�A circular cesspool, about 7 feet by 2 feet 6 inches diameter, was found in Norwich Court, through the brick barrel drain being opened up to find out cause of a stoppage. This cesspool had an overflow into a deep shoot, and all drainage passed down same and into and through the drain of No. 18, Upper East Smithfield. Nos. 16 and 17, Upper East Smithfield were connected into the brick barrel drain in Norwich Court. The cesspool was cleared out and filled in with dry rubbish and concrete. The discovery of this cesspool led to the re-construction of drains of Nos 16, 17 and 18, Upper East Smithfield, and to the construction of a pipe sewer in Norwich Court, the latter work being carried out by the Surveyor, Mr.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0030,sewer,sanitary,185,"The cesspool was circular in shape, 9 feet in diameter and 9 feet deep, and there were 3 disused brick barrel drains running into it. The party-wall dividing yards of Nos. 41 and 42, Great Alie Street, and the closets of each house were built over this cesspool, which had no other cover except the 2 feet of earth mentioned. There is now no percolation into the Club premises whatever. 2nd.�A circular cesspool, about 7 feet by 2 feet 6 inches diameter, was found in Norwich Court, through the brick barrel drain being opened up to find out cause of a stoppage. This cesspool had an overflow into a deep shoot, and all drainage passed down same and into and through the drain of No. 18, Upper East Smithfield. Nos. 16 and 17, Upper East Smithfield were connected into the brick barrel drain in Norwich Court. The cesspool was cleared out and filled in with dry rubbish and concrete. The discovery of this cesspool led to the re-construction of drains of Nos 16, 17 and 18, Upper East Smithfield, and to the construction of a pipe sewer in Norwich Court, the latter work being carried out by the Surveyor, Mr.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0032,notification,disease,170,"The whole of the drains have been ventilated. In all but one instance fresh air inlets have been provided. Syphon intercepting traps have been provided in every case, and inspection manholes have been constructed in every case where necessary. Estimated cost of the whole of above works is �425. In conclusion, we may state that the carrying out of the ""Infectious Diseases Notification Act,"" has involved a very considerable amount of extra work during the past year, as will be seen from the figures relating to disinfecting in the tabulated work before mentioned. We are, Sir, Your obedient Servants, RICHARD SKIDMORE WRACK, Sanitary Inspectors. THOS. P. WRACK. 23 APPENDIX. SLAUGHTER-HOUSES. WHITECHAPEL. Address. To whom Licensed. 269. Whitechapel Road Alfred Garton 3, High Street Benjamin James Wood. 6, � � Solomon Horwitz and Joseph Lialter 27, � � Thomas Kefford. 4, � � Charles Henry Knight. 2, � � Robert Lankester. 52, � � Joseph Nathan. 52, Cable Street Mary Pettitt. MILE END NEW TOWN. 147, Hanbury Street John Arthur Garton. COW-HOUSES. WHITECHAPEL. Address. To whom Licensed. 11, Black Lion Yard (both sides) John Davis 6, Whites Row Evan Edwards. 7, Finch Street William James.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0032,inspection,governance,170,"The whole of the drains have been ventilated. In all but one instance fresh air inlets have been provided. Syphon intercepting traps have been provided in every case, and inspection manholes have been constructed in every case where necessary. Estimated cost of the whole of above works is �425. In conclusion, we may state that the carrying out of the ""Infectious Diseases Notification Act,"" has involved a very considerable amount of extra work during the past year, as will be seen from the figures relating to disinfecting in the tabulated work before mentioned. We are, Sir, Your obedient Servants, RICHARD SKIDMORE WRACK, Sanitary Inspectors. THOS. P. WRACK. 23 APPENDIX. SLAUGHTER-HOUSES. WHITECHAPEL. Address. To whom Licensed. 269. Whitechapel Road Alfred Garton 3, High Street Benjamin James Wood. 6, � � Solomon Horwitz and Joseph Lialter 27, � � Thomas Kefford. 4, � � Charles Henry Knight. 2, � � Robert Lankester. 52, � � Joseph Nathan. 52, Cable Street Mary Pettitt. MILE END NEW TOWN. 147, Hanbury Street John Arthur Garton. COW-HOUSES. WHITECHAPEL. Address. To whom Licensed. 11, Black Lion Yard (both sides) John Davis 6, Whites Row Evan Edwards. 7, Finch Street William James.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0032,houses,housing,170,"The whole of the drains have been ventilated. In all but one instance fresh air inlets have been provided. Syphon intercepting traps have been provided in every case, and inspection manholes have been constructed in every case where necessary. Estimated cost of the whole of above works is �425. In conclusion, we may state that the carrying out of the ""Infectious Diseases Notification Act,"" has involved a very considerable amount of extra work during the past year, as will be seen from the figures relating to disinfecting in the tabulated work before mentioned. We are, Sir, Your obedient Servants, RICHARD SKIDMORE WRACK, Sanitary Inspectors. THOS. P. WRACK. 23 APPENDIX. SLAUGHTER-HOUSES. WHITECHAPEL. Address. To whom Licensed. 269. Whitechapel Road Alfred Garton 3, High Street Benjamin James Wood. 6, � � Solomon Horwitz and Joseph Lialter 27, � � Thomas Kefford. 4, � � Charles Henry Knight. 2, � � Robert Lankester. 52, � � Joseph Nathan. 52, Cable Street Mary Pettitt. MILE END NEW TOWN. 147, Hanbury Street John Arthur Garton. COW-HOUSES. WHITECHAPEL. Address. To whom Licensed. 11, Black Lion Yard (both sides) John Davis 6, Whites Row Evan Edwards. 7, Finch Street William James.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0032,drains,sanitary,170,"The whole of the drains have been ventilated. In all but one instance fresh air inlets have been provided. Syphon intercepting traps have been provided in every case, and inspection manholes have been constructed in every case where necessary. Estimated cost of the whole of above works is �425. In conclusion, we may state that the carrying out of the ""Infectious Diseases Notification Act,"" has involved a very considerable amount of extra work during the past year, as will be seen from the figures relating to disinfecting in the tabulated work before mentioned. We are, Sir, Your obedient Servants, RICHARD SKIDMORE WRACK, Sanitary Inspectors. THOS. P. WRACK. 23 APPENDIX. SLAUGHTER-HOUSES. WHITECHAPEL. Address. To whom Licensed. 269. Whitechapel Road Alfred Garton 3, High Street Benjamin James Wood. 6, � � Solomon Horwitz and Joseph Lialter 27, � � Thomas Kefford. 4, � � Charles Henry Knight. 2, � � Robert Lankester. 52, � � Joseph Nathan. 52, Cable Street Mary Pettitt. MILE END NEW TOWN. 147, Hanbury Street John Arthur Garton. COW-HOUSES. WHITECHAPEL. Address. To whom Licensed. 11, Black Lion Yard (both sides) John Davis 6, Whites Row Evan Edwards. 7, Finch Street William James.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1890,1890_0032,sanitary,sanitary,170,"The whole of the drains have been ventilated. In all but one instance fresh air inlets have been provided. Syphon intercepting traps have been provided in every case, and inspection manholes have been constructed in every case where necessary. Estimated cost of the whole of above works is �425. In conclusion, we may state that the carrying out of the ""Infectious Diseases Notification Act,"" has involved a very considerable amount of extra work during the past year, as will be seen from the figures relating to disinfecting in the tabulated work before mentioned. We are, Sir, Your obedient Servants, RICHARD SKIDMORE WRACK, Sanitary Inspectors. THOS. P. WRACK. 23 APPENDIX. SLAUGHTER-HOUSES. WHITECHAPEL. Address. To whom Licensed. 269. Whitechapel Road Alfred Garton 3, High Street Benjamin James Wood. 6, � � Solomon Horwitz and Joseph Lialter 27, � � Thomas Kefford. 4, � � Charles Henry Knight. 2, � � Robert Lankester. 52, � � Joseph Nathan. 52, Cable Street Mary Pettitt. MILE END NEW TOWN. 147, Hanbury Street John Arthur Garton. COW-HOUSES. WHITECHAPEL. Address. To whom Licensed. 11, Black Lion Yard (both sides) John Davis 6, Whites Row Evan Edwards. 7, Finch Street William James.",data/raw/moh/Whitechapel_1890_b19883651_fulltext.txt
1891,1891_0012,board,governance,185,"Male a few hours old ,, 12 hours old In the Mile End New Town Sub-District Male, 1 hour old. These were all certified by Midwives as cases of premature birth. No inquest was held in any case. During the year the Coroners inquired into the cause of death Inquests in 354 cases. Only 183 of investigations had reference to Whitechapel District-residents. I am happy to be able to report the completion of the Public Mortuary. It remains only for details of administration to be arranged, and for regulations to be agreed to, before the building can be opened to supply the necessity which your Board has been until now unable to afford by reason of the difficulty in obtaining a suitable site. In my last year's Report, your Surveyor gave a description of the accommodation to be allowed, and I am now of opinion that much benefit will result to the District from the new Mortuary when it becomes generally known that so useful and excellent a building is available. I have nothing to add to the Reports which I have given annually in the past upon water supply.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0012,water supply,sanitary,185,"Male a few hours old ,, 12 hours old In the Mile End New Town Sub-District Male, 1 hour old. These were all certified by Midwives as cases of premature birth. No inquest was held in any case. During the year the Coroners inquired into the cause of death Inquests in 354 cases. Only 183 of investigations had reference to Whitechapel District-residents. I am happy to be able to report the completion of the Public Mortuary. It remains only for details of administration to be arranged, and for regulations to be agreed to, before the building can be opened to supply the necessity which your Board has been until now unable to afford by reason of the difficulty in obtaining a suitable site. In my last year's Report, your Surveyor gave a description of the accommodation to be allowed, and I am now of opinion that much benefit will result to the District from the new Mortuary when it becomes generally known that so useful and excellent a building is available. I have nothing to add to the Reports which I have given annually in the past upon water supply.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0014,common lodging house,housing,170,"Whilst on this subject, it may not altogether be out of place if I allude to certain institutions which have latelj- appeared in the District; they are founded for philanthropic purposes, and they escape police supervision because they avoid registration under the Common Lodging-houses Acts. These so-called 'shelters' are open apparently to all comers, and the friends of the 'Associations' endeavour with great vigour to supply them with lodgers collected from all parts of the Metropolis and elsewhere. It might have been hoped that the principals of the ' shelters ' would draft their visitors into useful employment in London, the Country, or even in the Colonies�but a few particulars which I have been at the trouble to collect do not support the theory that such is the intention of the promoters of these refuges. At any rate, the result has not been in that direction. I find that the District Medical Officers have, during the year 15 1891, given admission orders into the Whitechapel Infirmary to lodgers from the following institutions:� Shelter.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0014,infirmary,inequality,170,"Whilst on this subject, it may not altogether be out of place if I allude to certain institutions which have latelj- appeared in the District; they are founded for philanthropic purposes, and they escape police supervision because they avoid registration under the Common Lodging-houses Acts. These so-called 'shelters' are open apparently to all comers, and the friends of the 'Associations' endeavour with great vigour to supply them with lodgers collected from all parts of the Metropolis and elsewhere. It might have been hoped that the principals of the ' shelters ' would draft their visitors into useful employment in London, the Country, or even in the Colonies�but a few particulars which I have been at the trouble to collect do not support the theory that such is the intention of the promoters of these refuges. At any rate, the result has not been in that direction. I find that the District Medical Officers have, during the year 15 1891, given admission orders into the Whitechapel Infirmary to lodgers from the following institutions:� Shelter.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0014,lodgers,inequality,170,"Whilst on this subject, it may not altogether be out of place if I allude to certain institutions which have latelj- appeared in the District; they are founded for philanthropic purposes, and they escape police supervision because they avoid registration under the Common Lodging-houses Acts. These so-called 'shelters' are open apparently to all comers, and the friends of the 'Associations' endeavour with great vigour to supply them with lodgers collected from all parts of the Metropolis and elsewhere. It might have been hoped that the principals of the ' shelters ' would draft their visitors into useful employment in London, the Country, or even in the Colonies�but a few particulars which I have been at the trouble to collect do not support the theory that such is the intention of the promoters of these refuges. At any rate, the result has not been in that direction. I find that the District Medical Officers have, during the year 15 1891, given admission orders into the Whitechapel Infirmary to lodgers from the following institutions:� Shelter.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0018,board,governance,211,"The letter was a reply to a request for information in the form of a report concerning certain representations which the Council is empowered to ask for:� "" So that the Council may now have full information upon the "" works carried out by the Whitechapel District Board under the "" Act mentioned, I have appended a complete record up to date. "" By such returns it will be seen that in two cases only have '' Courts of Law been invoked to aid the Board in carrying on ""this part of its work. It is further to be noticed that the returns "" indicate that through the action of the Board of Works for the "" Whitechapel District, 46 houses have been closed and pulled ""down; 16 are undergoing process of demolition; 53 have been "" closed by consent of the owners, and 8 by Magistrates' orders; "" 19 have been repaired and cleansed, and are re-occupied : and 28 "" are now, under contract, being extensively repaired. Thus in "" less than 10 months, 170 houses have been dealt with by the "" Board."" From a careful study of the New Public Health (London) Act, 1891, I am not sure, but in some cases, the modes of procedure introduced as well as the ultimate results to be derived from its operations, will prove it to be better than the Act of 1890.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0018,houses,housing,211,"The letter was a reply to a request for information in the form of a report concerning certain representations which the Council is empowered to ask for:� "" So that the Council may now have full information upon the "" works carried out by the Whitechapel District Board under the "" Act mentioned, I have appended a complete record up to date. "" By such returns it will be seen that in two cases only have '' Courts of Law been invoked to aid the Board in carrying on ""this part of its work. It is further to be noticed that the returns "" indicate that through the action of the Board of Works for the "" Whitechapel District, 46 houses have been closed and pulled ""down; 16 are undergoing process of demolition; 53 have been "" closed by consent of the owners, and 8 by Magistrates' orders; "" 19 have been repaired and cleansed, and are re-occupied : and 28 "" are now, under contract, being extensively repaired. Thus in "" less than 10 months, 170 houses have been dealt with by the "" Board."" From a careful study of the New Public Health (London) Act, 1891, I am not sure, but in some cases, the modes of procedure introduced as well as the ultimate results to be derived from its operations, will prove it to be better than the Act of 1890.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0019,overcrowding,housing,217,"18 With the year 1891 terminate some Acts of Parliament with which Local Boards and their Officers have Publ ic Health been for many years familiar. Such Acts as (London) ""The Nuisances Removal Act, 1855"" and its Act, 1891. Amendment Acts ; the various Sanitary Acts; the Diseases Prevention Act (Metropolis). &c.; have done good service in the past, and as they are all incorporated and amended in the new Act which becomes operative on the 1st day of January, 1892, a distinct gain will be generally felt by those who have to rely upon legal measures to obtain sanitary improvements. It will of course be obvious that some difficulties may present themselves at first on account of the altered law, and I have thought therefore that it would be of service to briefly draw attention to the chief changes that have taken place. In Sec. 2, there has been added ""or dangerous to health"" to the former words "" a nuisance, or injurious,"" and some additions have been made to the list of nuisances. It is also provided that overcrowding renders a house unfit "" whether the inmates are, or are not, members of the same family."" The absence of certain water fittings are deemed to cause a nuisance, and this sedtion concludes by giving discretionary powers to a magistrate as regards overcrowding under certain circumstances.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0019,nuisance,sanitary,217,"18 With the year 1891 terminate some Acts of Parliament with which Local Boards and their Officers have Publ ic Health been for many years familiar. Such Acts as (London) ""The Nuisances Removal Act, 1855"" and its Act, 1891. Amendment Acts ; the various Sanitary Acts; the Diseases Prevention Act (Metropolis). &c.; have done good service in the past, and as they are all incorporated and amended in the new Act which becomes operative on the 1st day of January, 1892, a distinct gain will be generally felt by those who have to rely upon legal measures to obtain sanitary improvements. It will of course be obvious that some difficulties may present themselves at first on account of the altered law, and I have thought therefore that it would be of service to briefly draw attention to the chief changes that have taken place. In Sec. 2, there has been added ""or dangerous to health"" to the former words "" a nuisance, or injurious,"" and some additions have been made to the list of nuisances. It is also provided that overcrowding renders a house unfit "" whether the inmates are, or are not, members of the same family."" The absence of certain water fittings are deemed to cause a nuisance, and this sedtion concludes by giving discretionary powers to a magistrate as regards overcrowding under certain circumstances.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0019,nuisances,sanitary,217,"18 With the year 1891 terminate some Acts of Parliament with which Local Boards and their Officers have Publ ic Health been for many years familiar. Such Acts as (London) ""The Nuisances Removal Act, 1855"" and its Act, 1891. Amendment Acts ; the various Sanitary Acts; the Diseases Prevention Act (Metropolis). &c.; have done good service in the past, and as they are all incorporated and amended in the new Act which becomes operative on the 1st day of January, 1892, a distinct gain will be generally felt by those who have to rely upon legal measures to obtain sanitary improvements. It will of course be obvious that some difficulties may present themselves at first on account of the altered law, and I have thought therefore that it would be of service to briefly draw attention to the chief changes that have taken place. In Sec. 2, there has been added ""or dangerous to health"" to the former words "" a nuisance, or injurious,"" and some additions have been made to the list of nuisances. It is also provided that overcrowding renders a house unfit "" whether the inmates are, or are not, members of the same family."" The absence of certain water fittings are deemed to cause a nuisance, and this sedtion concludes by giving discretionary powers to a magistrate as regards overcrowding under certain circumstances.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0019,sanitary,sanitary,217,"18 With the year 1891 terminate some Acts of Parliament with which Local Boards and their Officers have Publ ic Health been for many years familiar. Such Acts as (London) ""The Nuisances Removal Act, 1855"" and its Act, 1891. Amendment Acts ; the various Sanitary Acts; the Diseases Prevention Act (Metropolis). &c.; have done good service in the past, and as they are all incorporated and amended in the new Act which becomes operative on the 1st day of January, 1892, a distinct gain will be generally felt by those who have to rely upon legal measures to obtain sanitary improvements. It will of course be obvious that some difficulties may present themselves at first on account of the altered law, and I have thought therefore that it would be of service to briefly draw attention to the chief changes that have taken place. In Sec. 2, there has been added ""or dangerous to health"" to the former words "" a nuisance, or injurious,"" and some additions have been made to the list of nuisances. It is also provided that overcrowding renders a house unfit "" whether the inmates are, or are not, members of the same family."" The absence of certain water fittings are deemed to cause a nuisance, and this sedtion concludes by giving discretionary powers to a magistrate as regards overcrowding under certain circumstances.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0020,sanitary authority,governance,198,"Sec. 3 renders it competent ""for any person"" to give notice to the Sanitary Authority of the existence of a nuisance. Every officer of a Sanitary Authority, as well as ""every Relieving Officer,"" must also give information in accordance with regulations which each body is called upon to make; such Authority will also give directions that the existence of a nuisance shall be immediately brought to the notice of any person who may be required to abate it, and the officer shall do so by serving a written information. Sec 4 provides that in serving notice upon a person requiring the abatement of a nuisance, the Sanitary Authority may or not, at its discretion, specify the works to be executed. The offender may also be required to prevent the recurrence of the nuisance complained of, even though it may for the time have been abated. Where overcrowding exists, increased power is given by the addition of the words "" or part of a house."". 19 Hitherto no adequate penalty was forthcoming even in cases of gross negletft by house owners. ""A fine not exceeding ten pounds,"" now introduced, may cause a little more energy to be called forth when nuisances require abatement.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0020,overcrowding,housing,198,"Sec. 3 renders it competent ""for any person"" to give notice to the Sanitary Authority of the existence of a nuisance. Every officer of a Sanitary Authority, as well as ""every Relieving Officer,"" must also give information in accordance with regulations which each body is called upon to make; such Authority will also give directions that the existence of a nuisance shall be immediately brought to the notice of any person who may be required to abate it, and the officer shall do so by serving a written information. Sec 4 provides that in serving notice upon a person requiring the abatement of a nuisance, the Sanitary Authority may or not, at its discretion, specify the works to be executed. The offender may also be required to prevent the recurrence of the nuisance complained of, even though it may for the time have been abated. Where overcrowding exists, increased power is given by the addition of the words "" or part of a house."". 19 Hitherto no adequate penalty was forthcoming even in cases of gross negletft by house owners. ""A fine not exceeding ten pounds,"" now introduced, may cause a little more energy to be called forth when nuisances require abatement.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0020,nuisance,sanitary,198,"Sec. 3 renders it competent ""for any person"" to give notice to the Sanitary Authority of the existence of a nuisance. Every officer of a Sanitary Authority, as well as ""every Relieving Officer,"" must also give information in accordance with regulations which each body is called upon to make; such Authority will also give directions that the existence of a nuisance shall be immediately brought to the notice of any person who may be required to abate it, and the officer shall do so by serving a written information. Sec 4 provides that in serving notice upon a person requiring the abatement of a nuisance, the Sanitary Authority may or not, at its discretion, specify the works to be executed. The offender may also be required to prevent the recurrence of the nuisance complained of, even though it may for the time have been abated. Where overcrowding exists, increased power is given by the addition of the words "" or part of a house."". 19 Hitherto no adequate penalty was forthcoming even in cases of gross negletft by house owners. ""A fine not exceeding ten pounds,"" now introduced, may cause a little more energy to be called forth when nuisances require abatement.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0020,nuisances,sanitary,198,"Sec. 3 renders it competent ""for any person"" to give notice to the Sanitary Authority of the existence of a nuisance. Every officer of a Sanitary Authority, as well as ""every Relieving Officer,"" must also give information in accordance with regulations which each body is called upon to make; such Authority will also give directions that the existence of a nuisance shall be immediately brought to the notice of any person who may be required to abate it, and the officer shall do so by serving a written information. Sec 4 provides that in serving notice upon a person requiring the abatement of a nuisance, the Sanitary Authority may or not, at its discretion, specify the works to be executed. The offender may also be required to prevent the recurrence of the nuisance complained of, even though it may for the time have been abated. Where overcrowding exists, increased power is given by the addition of the words "" or part of a house."". 19 Hitherto no adequate penalty was forthcoming even in cases of gross negletft by house owners. ""A fine not exceeding ten pounds,"" now introduced, may cause a little more energy to be called forth when nuisances require abatement.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0021,sanitary authority,governance,202,"Sec. 5 enacts that where such notice from the Sanitary Authority is disregarded, a magistrate may make an order, which at his discretion, may specify what works shall be executed. A closing order may also be made, and a fine of"" not exceeding twenty pounds,"" may be inflicted. Sec. 6 provides for certain arrangements, should an appeal from the Magistrate's Order be made to a Court of Quarter Sessions against a prohibition or closing Order, or against an Order for the execution of structural works. In such an event, the Court has power to order that the works shall be executed by the Sanitary Authority, who may recover the costs in a summary manner. Sec. 7 enacts that a Petty Sessional Court, in the case of two convictions for overcrowding within a period of three months, may order the house to be closed for such period as the Court may deem necessary. This Order may be issued whether the persons convicted were or were not the same. Sec. g, in giving authority for the sale of things removed in carrying out works to abate a nuisance by the Sanitary Authority, includes the words "" or doing what is necessary to prevent the recurrence of"" the nuisance.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0021,overcrowding,housing,202,"Sec. 5 enacts that where such notice from the Sanitary Authority is disregarded, a magistrate may make an order, which at his discretion, may specify what works shall be executed. A closing order may also be made, and a fine of"" not exceeding twenty pounds,"" may be inflicted. Sec. 6 provides for certain arrangements, should an appeal from the Magistrate's Order be made to a Court of Quarter Sessions against a prohibition or closing Order, or against an Order for the execution of structural works. In such an event, the Court has power to order that the works shall be executed by the Sanitary Authority, who may recover the costs in a summary manner. Sec. 7 enacts that a Petty Sessional Court, in the case of two convictions for overcrowding within a period of three months, may order the house to be closed for such period as the Court may deem necessary. This Order may be issued whether the persons convicted were or were not the same. Sec. g, in giving authority for the sale of things removed in carrying out works to abate a nuisance by the Sanitary Authority, includes the words "" or doing what is necessary to prevent the recurrence of"" the nuisance.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0021,nuisance,sanitary,202,"Sec. 5 enacts that where such notice from the Sanitary Authority is disregarded, a magistrate may make an order, which at his discretion, may specify what works shall be executed. A closing order may also be made, and a fine of"" not exceeding twenty pounds,"" may be inflicted. Sec. 6 provides for certain arrangements, should an appeal from the Magistrate's Order be made to a Court of Quarter Sessions against a prohibition or closing Order, or against an Order for the execution of structural works. In such an event, the Court has power to order that the works shall be executed by the Sanitary Authority, who may recover the costs in a summary manner. Sec. 7 enacts that a Petty Sessional Court, in the case of two convictions for overcrowding within a period of three months, may order the house to be closed for such period as the Court may deem necessary. This Order may be issued whether the persons convicted were or were not the same. Sec. g, in giving authority for the sale of things removed in carrying out works to abate a nuisance by the Sanitary Authority, includes the words "" or doing what is necessary to prevent the recurrence of"" the nuisance.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0022,sanitary authority,governance,175,"Sec.11 does not provide that when expenses are sought to be recovered by the Sanitary Authority for abating a nuisance, it shall be necessary to prove that the house was unfit for human habitation. It is further said, "" and in case of nuisances caused by the act or default of the owner of premises, such costs and expenses may be recovered from any person who is for the time being owner of such premises."" It is also competent for the costs, expenses and fines to be recovered in the High Court, or in a summary manner, or in the County Court. Sec. 15 reads: ""If a person causes any drain, water-closet, ""earth-closet, privy, or ash-pit, to be a nuisance, or injurious, or "" dangerous to health, by wilfully destroying or damaging the "" same, or any water-supply, apparatus, pipe, or work connected "" therewith, or by otherwise wilfully stopping up, or wilfully c2 20 ""interfering with, or improperly using the same, or any such "" water-supply, apparatus, pipe, or work, he shall be liable to "" a fine not exceeding five pounds."" Sec.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0022,drain,sanitary,175,"Sec.11 does not provide that when expenses are sought to be recovered by the Sanitary Authority for abating a nuisance, it shall be necessary to prove that the house was unfit for human habitation. It is further said, "" and in case of nuisances caused by the act or default of the owner of premises, such costs and expenses may be recovered from any person who is for the time being owner of such premises."" It is also competent for the costs, expenses and fines to be recovered in the High Court, or in a summary manner, or in the County Court. Sec. 15 reads: ""If a person causes any drain, water-closet, ""earth-closet, privy, or ash-pit, to be a nuisance, or injurious, or "" dangerous to health, by wilfully destroying or damaging the "" same, or any water-supply, apparatus, pipe, or work connected "" therewith, or by otherwise wilfully stopping up, or wilfully c2 20 ""interfering with, or improperly using the same, or any such "" water-supply, apparatus, pipe, or work, he shall be liable to "" a fine not exceeding five pounds."" Sec.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
1891,1891_0022,nuisance,sanitary,175,"Sec.11 does not provide that when expenses are sought to be recovered by the Sanitary Authority for abating a nuisance, it shall be necessary to prove that the house was unfit for human habitation. It is further said, "" and in case of nuisances caused by the act or default of the owner of premises, such costs and expenses may be recovered from any person who is for the time being owner of such premises."" It is also competent for the costs, expenses and fines to be recovered in the High Court, or in a summary manner, or in the County Court. Sec. 15 reads: ""If a person causes any drain, water-closet, ""earth-closet, privy, or ash-pit, to be a nuisance, or injurious, or "" dangerous to health, by wilfully destroying or damaging the "" same, or any water-supply, apparatus, pipe, or work connected "" therewith, or by otherwise wilfully stopping up, or wilfully c2 20 ""interfering with, or improperly using the same, or any such "" water-supply, apparatus, pipe, or work, he shall be liable to "" a fine not exceeding five pounds."" Sec.",data/raw/moh/Whitechapel_1891_b19883663_fulltext.txt
